Gmt time,Open,High,Low,Close,Volume
2023-05-29 08:00:00,1944.23,1946.613,1940.818,1946.309,10859
2023-05-29 12:00:00,1946.341,1949.755,1944.815,1945.959,13485
2023-05-29 16:00:00,1945.92,1945.92,1942.809,1943.665,2271
2023-05-29 20:00:00,1943.501,1944.355,1941.384,1941.721,4372
2023-05-30 00:00:00,1941.535,1946.64,1939.3,1939.483,15451
2023-05-30 04:00:00,1939.461,1942.336,1932.08,1942.336,20150
2023-05-30 08:00:00,1942.376,1960.787,1941.715,1960.231,21384
2023-05-30 12:00:00,1960.208,1962.291,1950.633,1962.109,30053
2023-05-30 16:00:00,1962.139,1963.517,1957.741,1960.167,13502
2023-05-30 20:00:00,1960.136,1960.136,1958.027,1958.572,4184
2023-05-31 00:00:00,1958.582,1960.49,1953.662,1958.089,14888
2023-05-31 04:00:00,1958.088,1965.261,1955.773,1956.104,18877
2023-05-31 08:00:00,1956.13,1960.809,1954.881,1960.361,16956
2023-05-31 12:00:00,1960.358,1974.751,1959.969,1968.619,36060
2023-05-31 16:00:00,1968.588,1969.217,1962.691,1963.099,17630
2023-05-31 20:00:00,1963.131,1966.998,1962.416,1966.282,5670
2023-06-01 00:00:00,1966.313,1967.484,1962.033,1964.215,15540
2023-06-01 04:00:00,1964.232,1965.845,1955.155,1955.56,15396
2023-06-01 08:00:00,1955.572,1968.406,1953.375,1967.898,16293
2023-06-01 12:00:00,1967.865,1983.086,1958.701,1982.091,39921
2023-06-01 16:00:00,1982.123,1982.661,1975.672,1978.106,15197
2023-06-01 20:00:00,1978.139,1978.354,1975.924,1977.068,3690
2023-06-02 00:00:00,1977.07,1983.37,1974.053,1982.51,14430
2023-06-02 04:00:00,1982.508,1982.877,1975.822,1975.988,15453
2023-06-02 08:00:00,1975.97,1981.144,1974.993,1978.809,14068
2023-06-02 12:00:00,1978.84,1980.211,1961.025,1962.08,40670
2023-06-02 16:00:00,1962.05,1962.215,1948.103,1948.658,17076
2023-06-02 20:00:00,1948.621,1948.972,1947.618,1948.066,1668
2023-06-04 20:00:00,1947.404,1950.133,1947.335,1949.368,4212
2023-06-05 00:00:00,1949.381,1949.504,1943.899,1947.124,15454
2023-06-05 04:00:00,1947.122,1947.375,1938.514,1939.93,15039
2023-06-05 08:00:00,1939.879,1945.907,1938.378,1942.259,15518
2023-06-05 12:00:00,1942.29,1961.947,1938.085,1958.146,31289
2023-06-05 16:00:00,1958.181,1964.041,1957.103,1961.066,14170
2023-06-05 20:00:00,1961.103,1963.156,1960.666,1961.261,5108
2023-06-06 00:00:00,1961.268,1964.471,1959.044,1959.237,13064
2023-06-06 04:00:00,1959.234,1962.751,1956.883,1957.529,16780
2023-06-06 08:00:00,1957.55,1964.933,1957.279,1962.765,16142
2023-06-06 12:00:00,1962.77,1966.414,1954.383,1963.466,26683
2023-06-06 16:00:00,1963.47,1966.325,1961.056,1962.909,12442
2023-06-06 20:00:00,1962.878,1964.542,1962.488,1963.383,4061
2023-06-07 00:00:00,1963.353,1966.761,1962.942,1963.388,12542
2023-06-07 04:00:00,1963.386,1965.026,1954.828,1956.145,13448
2023-06-07 08:00:00,1956.126,1966.416,1955.739,1961.292,15169
2023-06-07 12:00:00,1961.261,1970.16,1946.442,1947.155,31843
2023-06-07 16:00:00,1947.185,1947.69,1940.035,1940.115,18782
2023-06-07 20:00:00,1940.082,1945.315,1939.876,1944.474,5848
2023-06-08 00:00:00,1944.47,1947.074,1944.278,1946.302,12502
2023-06-08 04:00:00,1946.328,1948.307,1942.802,1947.305,13919
2023-06-08 08:00:00,1947.275,1949.091,1944.939,1946.619,14113
2023-06-08 12:00:00,1946.656,1970.545,1946.237,1966.826,34735
2023-06-08 16:00:00,1966.857,1969.225,1961.75,1965.017,15643
2023-06-08 20:00:00,1964.98,1966.392,1964.875,1965.35,3539
2023-06-09 00:00:00,1965.32,1965.739,1963.214,1963.815,12037
2023-06-09 04:00:00,1963.814,1966.069,1962.396,1963.173,12994
2023-06-09 08:00:00,1963.142,1966.914,1960.691,1966.481,14652
2023-06-09 12:00:00,1966.476,1972.906,1956.617,1962.19,30712
2023-06-09 16:00:00,1962.157,1962.817,1959.637,1960.172,13318
2023-06-09 20:00:00,1960.204,1961.135,1960.076,1960.678,1171
2023-06-11 20:00:00,1959.63,1960.535,1958.051,1959.97,3142
2023-06-12 00:00:00,1959.979,1960.464,1954.264,1958.477,12479
2023-06-12 04:00:00,1958.453,1962.107,1956.58,1960.628,13212
2023-06-12 08:00:00,1960.595,1966.964,1960.224,1963.957,14548
2023-06-12 12:00:00,1963.959,1965.935,1949.205,1955.431,28254
2023-06-12 16:00:00,1955.398,1958.744,1953.11,1957.98,13480
2023-06-12 20:00:00,1958.012,1960.588,1956.781,1959.978,3990
2023-06-13 00:00:00,1959.991,1962.103,1955.937,1962.034,11959
2023-06-13 04:00:00,1962.043,1965.381,1958.27,1962.27,14186
2023-06-13 08:00:00,1962.239,1966.215,1961.485,1963.787,12611
2023-06-13 12:00:00,1963.773,1970.832,1941.959,1943.134,43864
2023-06-13 16:00:00,1943.123,1947.087,1940.012,1943.52,15991
2023-06-13 20:00:00,1943.484,1945.089,1942.127,1943.922,4485
2023-06-14 00:00:00,1943.928,1949.39,1942.771,1949.287,11656
2023-06-14 04:00:00,1949.312,1951.533,1945.242,1949.623,12511
2023-06-14 08:00:00,1949.601,1952.882,1945.812,1946.985,13111
2023-06-14 12:00:00,1946.989,1960.17,1946.487,1955.946,23803
2023-06-14 16:00:00,1955.977,1957.431,1939.967,1944.939,40993
2023-06-14 20:00:00,1944.973,1946.132,1939.71,1945.225,6649
2023-06-15 00:00:00,1945.184,1945.265,1932.29,1934.848,17442
2023-06-15 04:00:00,1934.876,1939.689,1928.905,1933.554,19787
2023-06-15 08:00:00,1933.531,1936.745,1927.868,1928.517,15963
2023-06-15 12:00:00,1928.486,1959.766,1924.913,1956.547,38849
2023-06-15 16:00:00,1956.578,1960.232,1956.578,1958.709,14520
2023-06-15 20:00:00,1958.676,1959.238,1957.253,1958.261,3469
2023-06-16 00:00:00,1958.24,1962.057,1955.207,1956.651,13706
2023-06-16 04:00:00,1956.654,1963.293,1954.666,1961.6,14687
2023-06-16 08:00:00,1961.631,1966.535,1960.004,1965.621,15339
2023-06-16 12:00:00,1965.651,1967.885,1953.25,1956.267,32760
2023-06-16 16:00:00,1956.234,1959.704,1953.946,1955.429,13795
2023-06-16 20:00:00,1955.396,1958.249,1955.359,1957.478,1524
2023-06-18 20:00:00,1958.538,1958.598,1956.272,1957.083,3501
2023-06-19 00:00:00,1957.112,1958.7,1954.014,1955.696,12231
2023-06-19 04:00:00,1955.665,1957.498,1952.724,1955.1,12770
2023-06-19 08:00:00,1955.069,1958.749,1948.325,1948.482,14454
2023-06-19 12:00:00,1948.515,1953.459,1947.771,1950.678,15259
2023-06-19 16:00:00,1950.681,1951.895,1949.76,1949.996,2919
2023-06-19 20:00:00,1950.757,1954.208,1950.697,1952.235,3555
2023-06-20 00:00:00,1952.453,1952.987,1945.005,1950.211,14833
2023-06-20 04:00:00,1950.213,1956.764,1946.919,1954.937,15493
2023-06-20 08:00:00,1954.897,1955.569,1949.936,1951.327,15329
2023-06-20 12:00:00,1951.358,1954.541,1929.771,1935.112,33052
2023-06-20 16:00:00,1935.145,1938.717,1934.175,1936.143,15058
2023-06-20 20:00:00,1936.106,1938.839,1935.457,1937.263,5789
2023-06-21 00:00:00,1937.295,1939.482,1935.429,1937.047,13310
2023-06-21 04:00:00,1937.064,1937.375,1931.214,1934.975,15749
2023-06-21 08:00:00,1934.977,1935.903,1932.121,1934.566,15503
2023-06-21 12:00:00,1934.535,1935.321,1919.01,1932.254,39769
2023-06-21 16:00:00,1932.222,1937.586,1930.393,1933.444,16538
2023-06-21 20:00:00,1933.482,1934.899,1931.967,1933.876,5713
2023-06-22 00:00:00,1933.907,1934.235,1931.571,1932.587,9473
2023-06-22 04:00:00,1932.561,1933.061,1927.063,1929.966,15097
2023-06-22 08:00:00,1929.935,1931.419,1924.917,1927.358,16294
2023-06-22 12:00:00,1927.343,1930.985,1912.794,1913.45,33331
2023-06-22 16:00:00,1913.415,1917.734,1913.037,1913.883,15852
2023-06-22 20:00:00,1913.848,1914.961,1912.393,1914.477,5108
2023-06-23 00:00:00,1914.507,1916.069,1910.129,1912.394,12471
2023-06-23 04:00:00,1912.386,1918.93,1912.108,1918.033,17338
2023-06-23 08:00:00,1918.083,1920.627,1916.604,1919.161,15267
2023-06-23 12:00:00,1919.167,1937.287,1918.851,1921.034,34638
2023-06-23 16:00:00,1921.043,1922.34,1917.903,1919.072,14262
2023-06-23 20:00:00,1919.039,1921.72,1918.975,1921.229,1734
2023-06-25 20:00:00,1922.989,1925.44,1922.719,1925.332,4403
2023-06-26 00:00:00,1925.331,1928.508,1924.134,1925.499,15162
2023-06-26 04:00:00,1925.5,1929.111,1922.163,1928.906,14433
2023-06-26 08:00:00,1928.907,1933.317,1928.894,1931.382,14890
2023-06-26 12:00:00,1931.384,1933.089,1921.494,1925.713,23909
2023-06-26 16:00:00,1925.683,1926.539,1922.382,1922.856,13384
2023-06-26 20:00:00,1922.818,1924.694,1920.94,1922.522,4464
2023-06-27 00:00:00,1922.538,1930.282,1921.697,1928.452,12992
2023-06-27 04:00:00,1928.446,1929.684,1924.193,1928.189,12922
2023-06-27 08:00:00,1928.189,1928.627,1919.57,1923.128,13920
2023-06-27 12:00:00,1923.105,1930.676,1911.498,1913.498,30684
2023-06-27 16:00:00,1913.481,1916.534,1910.837,1913.723,14825
2023-06-27 20:00:00,1913.753,1915.816,1912.953,1915.427,4361
2023-06-28 00:00:00,1915.457,1917.212,1913.483,1915.214,12656
2023-06-28 04:00:00,1915.215,1916.779,1909.054,1910.929,13538
2023-06-28 08:00:00,1910.928,1911.938,1905.646,1907.157,15340
2023-06-28 12:00:00,1907.158,1913.301,1902.815,1910.861,28911
2023-06-28 16:00:00,1910.829,1913.372,1909.198,1909.246,13848
2023-06-28 20:00:00,1909.287,1910.743,1906.812,1909.719,5497
2023-06-29 00:00:00,1909.749,1912.816,1902.819,1905.455,14019
2023-06-29 04:00:00,1905.425,1907.383,1902.548,1905.698,14597
2023-06-29 08:00:00,1905.73,1911.006,1903.923,1910.04,14131
2023-06-29 12:00:00,1910.044,1913.084,1892.984,1908.977,35854
2023-06-29 16:00:00,1908.954,1910.767,1906.246,1907.64,14111
2023-06-29 20:00:00,1907.608,1908.972,1907.117,1908.698,4707
2023-06-30 00:00:00,1908.729,1909.724,1907.117,1908.289,12083
2023-06-30 04:00:00,1908.291,1909.9,1903.768,1905.283,13460
2023-06-30 08:00:00,1905.256,1906.642,1900.539,1905.277,14497
2023-06-30 12:00:00,1905.309,1919.396,1904.63,1919.018,34993
2023-06-30 16:00:00,1919.032,1922.731,1917.463,1920.081,14945
2023-06-30 20:00:00,1920.048,1920.138,1918.136,1919.371,1888
2023-07-02 20:00:00,1918.589,1919.622,1917.502,1918.207,3355
2023-07-03 00:00:00,1918.201,1919.043,1914.641,1918.344,12720
2023-07-03 04:00:00,1918.376,1920.619,1912.106,1912.169,14477
2023-07-03 08:00:00,1912.193,1914.356,1910.041,1912.54,13259
2023-07-03 12:00:00,1912.546,1930.766,1911.627,1926.567,26764
2023-07-03 16:00:00,1926.534,1926.686,1920.602,1921.347,9155
2023-07-03 20:00:00,1921.345,1921.689,1919.74,1921.219,2575
2023-07-04 00:00:00,1921.218,1923.489,1920.062,1922.949,10856
2023-07-04 04:00:00,1922.955,1928.437,1922.734,1928.016,12321
2023-07-04 08:00:00,1928.014,1930.683,1925.753,1928.511,12449
2023-07-04 12:00:00,1928.514,1930.305,1926.136,1927.03,12252
2023-07-04 16:00:00,1927.031,1927.172,1923.995,1925.031,3895
2023-07-04 20:00:00,1925.565,1929.33,1924.878,1926.213,3381
2023-07-05 00:00:00,1926.285,1927.095,1923.182,1924.396,10683
2023-07-05 04:00:00,1924.396,1927.751,1920.847,1927.452,12970
2023-07-05 08:00:00,1927.422,1929.594,1925.185,1927.508,13501
2023-07-05 12:00:00,1927.506,1934.88,1919.061,1923.21,28492
2023-07-05 16:00:00,1923.21,1924.771,1915.165,1915.836,16181
2023-07-05 20:00:00,1915.801,1917.906,1914.803,1916.809,5240
2023-07-06 00:00:00,1916.821,1919.733,1916.097,1918.146,12647
2023-07-06 04:00:00,1918.151,1921.483,1916.937,1918.947,13370
2023-07-06 08:00:00,1918.955,1927.313,1916.129,1926.622,14408
2023-07-06 12:00:00,1926.624,1927.586,1902.643,1911.487,44171
2023-07-06 16:00:00,1911.51,1912.383,1908.901,1910.229,13213
2023-07-06 20:00:00,1910.26,1912.226,1909.605,1911.554,4632
2023-07-07 00:00:00,1911.581,1912.428,1909.662,1911.132,11685
2023-07-07 04:00:00,1911.128,1916.458,1910.249,1914.575,13369
2023-07-07 08:00:00,1914.605,1918.34,1913.329,1917.521,13416
2023-07-07 12:00:00,1917.552,1934.883,1914.289,1927.607,39036
2023-07-07 16:00:00,1927.577,1929.335,1924.634,1924.68,14070
2023-07-07 20:00:00,1924.715,1925.448,1924.254,1925.377,1725
2023-07-09 20:00:00,1925.326,1928.178,1923.88,1924.886,4499
2023-07-10 00:00:00,1924.895,1926.918,1922.563,1923.877,13751
2023-07-10 04:00:00,1923.875,1925.695,1919.355,1924.882,13241
2023-07-10 08:00:00,1924.88,1926.221,1922.679,1924.659,12647
2023-07-10 12:00:00,1924.689,1925.009,1912.457,1923.56,26386
2023-07-10 16:00:00,1923.551,1926.832,1922.687,1925.836,12768
2023-07-10 20:00:00,1925.803,1925.91,1924.399,1924.859,3992
2023-07-11 00:00:00,1924.86,1928.928,1924.444,1926.654,13087
2023-07-11 04:00:00,1926.659,1938.097,1926.393,1932.259,16254
2023-07-11 08:00:00,1932.266,1938.442,1931.974,1936.304,14339
2023-07-11 12:00:00,1936.272,1936.479,1929.445,1931.085,22212
2023-07-11 16:00:00,1931.054,1932.814,1929.344,1932.511,11691
2023-07-11 20:00:00,1932.499,1933.798,1931.612,1933.278,4143
2023-07-12 00:00:00,1933.281,1940.967,1933.208,1938.531,13505
2023-07-12 04:00:00,1938.531,1940.215,1933.874,1934.679,13154
2023-07-12 08:00:00,1934.679,1936.423,1933.418,1934.662,12168
2023-07-12 12:00:00,1934.67,1958.312,1933.566,1955.699,36779
2023-07-12 16:00:00,1955.667,1959.656,1955.387,1958.724,13929
2023-07-12 20:00:00,1958.7,1958.723,1956.924,1957.75,4605
2023-07-13 00:00:00,1957.751,1961.65,1956.392,1960.306,13781
2023-07-13 04:00:00,1960.313,1963.339,1955.268,1961.782,15844
2023-07-13 08:00:00,1961.803,1962.727,1957.953,1959.906,13001
2023-07-13 12:00:00,1959.905,1963.418,1952.369,1954.981,30967
2023-07-13 16:00:00,1955.012,1960.802,1954.782,1960.024,13927
2023-07-13 20:00:00,1960.061,1961.855,1959.857,1960.172,5014
2023-07-14 00:00:00,1960.162,1963.709,1958.362,1962.582,13616
2023-07-14 04:00:00,1962.584,1962.584,1954.306,1956.887,14546
2023-07-14 08:00:00,1956.856,1960.04,1955.186,1959.263,13509
2023-07-14 12:00:00,1959.271,1962.748,1950.796,1958.112,31276
2023-07-14 16:00:00,1958.116,1961.021,1954.328,1954.328,13817
2023-07-14 20:00:00,1954.365,1955.678,1954.321,1955.262,1951
2023-07-16 20:00:00,1955.013,1955.013,1951.392,1953.319,4147
2023-07-17 00:00:00,1953.318,1955.947,1950.956,1952.093,12522
2023-07-17 04:00:00,1952.093,1956.837,1950.577,1952.291,13437
2023-07-17 08:00:00,1952.262,1959.838,1951.94,1957.614,14602
2023-07-17 12:00:00,1957.646,1959.415,1945.791,1954.622,25438
2023-07-17 16:00:00,1954.654,1956.348,1952.474,1955.372,11372
2023-07-17 20:00:00,1955.337,1956.291,1954.383,1955.435,3839
2023-07-18 00:00:00,1955.433,1960.613,1954.715,1959.802,13313
2023-07-18 04:00:00,1959.799,1964.056,1957.807,1961.516,14141
2023-07-18 08:00:00,1961.519,1972.055,1960.555,1963.027,15715
2023-07-18 12:00:00,1963.057,1984.326,1960.746,1978.121,39964
2023-07-18 16:00:00,1978.126,1981.476,1975.002,1977.756,14171
2023-07-18 20:00:00,1977.734,1979.164,1976.771,1977.518,4968
