Gmt time,Open,High,Low,Close,Volume
2026-02-23 23:30:00,5236.534,5247.1,5236.534,5242.411,1572
2026-02-23 23:45:00,5242.387,5242.771,5234.822,5235.992,1426
2026-02-24 00:00:00,5235.898,5235.898,5217.459,5229.697,4540
2026-02-24 00:15:00,5229.808,5238.154,5224.658,5226.878,2567
2026-02-24 00:30:00,5226.957,5232.77,5224.428,5230.238,2571
2026-02-24 00:45:00,5230.25,5232.365,5221.258,5224.038,2915
2026-02-24 01:00:00,5223.963,5224.276,5183.884,5185.593,15245
2026-02-24 01:15:00,5185.671,5189.0,5144.847,5165.257,12849
2026-02-24 01:30:00,5165.353,5176.425,5161.157,5174.041,6029
2026-02-24 01:45:00,5174.211,5179.349,5163.986,5177.182,4137
2026-02-24 02:00:00,5177.261,5181.73,5166.602,5172.596,3536
2026-02-24 02:15:00,5172.601,5174.559,5165.581,5173.168,2090
2026-02-24 02:30:00,5173.099,5188.376,5172.535,5183.425,2900
2026-02-24 02:45:00,5183.681,5190.472,5183.319,5189.73,2150
2026-02-24 03:00:00,5189.618,5191.806,5185.511,5188.852,1887
2026-02-24 03:15:00,5188.894,5190.026,5181.995,5182.628,1742
2026-02-24 03:30:00,5182.683,5188.291,5176.328,5179.512,1673
2026-02-24 03:45:00,5179.502,5179.998,5171.016,5172.032,1855
2026-02-24 04:00:00,5171.958,5172.029,5160.975,5168.573,2414
2026-02-24 04:15:00,5168.648,5174.869,5168.593,5171.704,1402
2026-02-24 04:30:00,5171.786,5173.056,5164.609,5164.667,1525
2026-02-24 04:45:00,5164.741,5170.77,5163.246,5168.381,1363
2026-02-24 05:00:00,5168.314,5174.464,5164.007,5172.18,1608
2026-02-24 05:15:00,5171.847,5175.114,5166.632,5167.329,1468
2026-02-24 05:30:00,5167.715,5174.658,5164.665,5172.816,3027
2026-02-24 05:45:00,5172.817,5185.764,5172.343,5182.422,1964
2026-02-24 06:00:00,5182.547,5184.902,5177.366,5182.586,2072
2026-02-24 06:15:00,5182.588,5183.611,5166.895,5169.108,2033
2026-02-24 06:30:00,5169.199,5173.466,5156.208,5169.266,3112
2026-02-24 06:45:00,5169.27,5175.265,5167.886,5173.428,1723
2026-02-24 07:00:00,5173.345,5173.65,5164.104,5171.212,2831
2026-02-24 07:15:00,5171.451,5183.287,5169.188,5183.197,2754
2026-02-24 07:30:00,5183.112,5184.051,5174.568,5179.909,2365
2026-02-24 07:45:00,5179.652,5182.956,5175.216,5179.12,1563
2026-02-24 08:00:00,5179.079,5179.547,5169.392,5171.257,2821
2026-02-24 08:15:00,5171.018,5174.763,5164.894,5170.571,2298
2026-02-24 08:30:00,5170.464,5181.915,5169.437,5174.862,1975
2026-02-24 08:45:00,5174.787,5176.752,5169.177,5173.482,1821
2026-02-24 09:00:00,5173.385,5180.398,5171.648,5172.676,1998
2026-02-24 09:15:00,5172.668,5174.831,5167.947,5168.784,1711
2026-02-24 09:30:00,5168.6,5173.606,5166.381,5170.005,1639
2026-02-24 09:45:00,5169.913,5172.974,5167.162,5171.458,1287
2026-02-24 10:00:00,5171.464,5176.101,5170.914,5174.403,1450
2026-02-24 10:15:00,5174.329,5181.366,5172.21,5176.073,1417
2026-02-24 10:30:00,5176.071,5176.803,5163.271,5170.144,2733
2026-02-24 10:45:00,5170.369,5174.453,5168.934,5172.594,1422
2026-02-24 11:00:00,5172.589,5177.251,5172.28,5176.34,1320
2026-02-24 11:15:00,5176.426,5176.682,5170.956,5174.588,1236
2026-02-24 11:30:00,5174.865,5177.962,5172.923,5177.783,1252
2026-02-24 11:45:00,5177.831,5178.592,5172.193,5172.894,1484
2026-02-24 12:00:00,5172.833,5173.654,5164.845,5167.639,2012
2026-02-24 12:15:00,5167.741,5168.536,5146.725,5161.445,3757
2026-02-24 12:30:00,5161.809,5164.565,5154.037,5157.951,2891
2026-02-24 12:45:00,5157.877,5158.907,5144.764,5150.376,2955
2026-02-24 13:00:00,5150.537,5161.156,5150.537,5158.939,4186
2026-02-24 13:15:00,5158.88,5159.258,5151.814,5156.172,2780
2026-02-24 13:30:00,5156.44,5158.776,5133.187,5145.703,4649
2026-02-24 13:45:00,5145.605,5146.343,5110.684,5115.141,7531
2026-02-24 14:00:00,5115.061,5127.604,5093.418,5104.735,8726
2026-02-24 14:15:00,5105.006,5119.403,5100.524,5115.241,5973
2026-02-24 14:30:00,5115.167,5139.081,5109.771,5137.071,9197
