Gmt time,Open,High,Low,Close,Volume
2025-08-05 19:00:00,3380.034,3381.412,3378.125,3379.003,4216
2025-08-05 20:00:00,3378.964,3380.965,3378.421,3380.823,2526
2025-08-05 22:00:00,3381.539,3381.715,3378.119,3379.743,2347
2025-08-05 23:00:00,3379.705,3383.998,3378.927,3383.175,3447
2025-08-06 00:00:00,3383.245,3385.364,3380.858,3383.555,4807
2025-08-06 01:00:00,3383.439,3383.715,3373.07,3376.178,7643
2025-08-06 02:00:00,3376.065,3377.809,3374.211,3376.337,5362
2025-08-06 03:00:00,3376.372,3378.454,3373.446,3374.611,4328
2025-08-06 04:00:00,3374.614,3376.483,3372.231,3372.463,3344
2025-08-06 05:00:00,3372.374,3374.902,3370.668,3374.28,4986
2025-08-06 06:00:00,3374.347,3378.674,3373.24,3375.162,5465
2025-08-06 07:00:00,3375.232,3377.207,3368.977,3373.641,5997
2025-08-06 08:00:00,3373.533,3374.721,3364.782,3365.203,6718
2025-08-06 09:00:00,3365.196,3367.83,3358.115,3358.943,6360
2025-08-06 10:00:00,3358.896,3365.468,3358.22,3363.619,6784
2025-08-06 11:00:00,3363.619,3367.039,3360.675,3365.198,5175
2025-08-06 12:00:00,3365.18,3369.323,3360.165,3367.544,8506
2025-08-06 13:00:00,3367.53,3373.55,3365.096,3371.733,13714
2025-08-06 14:00:00,3371.683,3379.355,3369.45,3379.33,9620
2025-08-06 15:00:00,3379.265,3379.999,3370.068,3377.455,9805
2025-08-06 16:00:00,3377.416,3379.491,3372.964,3376.027,6825
2025-08-06 17:00:00,3376.067,3377.672,3370.894,3374.662,5782
2025-08-06 18:00:00,3374.559,3374.613,3369.007,3371.642,5410
2025-08-06 19:00:00,3371.65,3373.225,3370.313,3371.671,5047
2025-08-06 20:00:00,3371.632,3372.234,3367.157,3369.103,3759
2025-08-06 22:00:00,3371.659,3374.82,3369.9,3372.042,4679
2025-08-06 23:00:00,3371.992,3372.032,3367.614,3370.179,4768
2025-08-07 00:00:00,3370.229,3374.852,3365.246,3372.36,8488
2025-08-07 01:00:00,3372.321,3382.554,3370.219,3382.335,9325
2025-08-07 02:00:00,3382.348,3384.184,3378.203,3379.665,6371
2025-08-07 03:00:00,3379.661,3380.28,3376.485,3379.72,5372
2025-08-07 04:00:00,3379.756,3380.688,3376.934,3377.561,4766
2025-08-07 05:00:00,3377.59,3381.006,3371.672,3375.588,7315
2025-08-07 06:00:00,3375.613,3387.831,3374.967,3387.691,8005
2025-08-07 07:00:00,3387.697,3397.528,3386.282,3396.179,9903
2025-08-07 08:00:00,3396.213,3396.627,3372.445,3378.131,17626
2025-08-07 09:00:00,3378.177,3381.27,3373.279,3376.785,11304
2025-08-07 10:00:00,3376.763,3378.836,3371.789,3372.949,7246
2025-08-07 11:00:00,3372.973,3383.332,3371.754,3378.253,11454
2025-08-07 12:00:00,3378.223,3389.822,3375.334,3380.847,11763
2025-08-07 13:00:00,3380.787,3393.857,3380.163,3384.941,18423
2025-08-07 14:00:00,3384.907,3390.386,3375.285,3387.823,30370
2025-08-07 15:00:00,3387.855,3390.868,3384.454,3390.126,9355
2025-08-07 16:00:00,3390.209,3392.63,3387.139,3388.88,6675
2025-08-07 17:00:00,3388.844,3393.034,3384.338,3392.209,7776
2025-08-07 18:00:00,3392.203,3394.023,3387.589,3388.303,6124
2025-08-07 19:00:00,3388.227,3400.896,3387.3,3399.683,11172
2025-08-07 20:00:00,3399.736,3401.897,3392.552,3396.423,10352
2025-08-07 22:00:00,3401.942,3409.014,3389.049,3405.202,28798
2025-08-07 23:00:00,3405.198,3407.052,3396.65,3400.494,10026
2025-08-08 00:00:00,3400.456,3402.38,3387.691,3389.924,20649
2025-08-08 01:00:00,3389.967,3390.966,3381.111,3383.435,21775
2025-08-08 02:00:00,3383.394,3390.01,3383.159,3388.393,10865
2025-08-08 03:00:00,3388.419,3397.809,3383.606,3395.841,13534
2025-08-08 04:00:00,3395.841,3399.296,3393.496,3394.387,7540
2025-08-08 05:00:00,3394.334,3396.072,3390.192,3392.32,8862
2025-08-08 06:00:00,3392.293,3397.7,3388.763,3393.471,12108
2025-08-08 07:00:00,3393.518,3404.295,3392.209,3402.017,19962
2025-08-08 08:00:00,3402.098,3402.655,3394.18,3394.396,12406
2025-08-08 09:00:00,3394.44,3401.434,3393.976,3400.67,12441
